0,北京工业大学,统考,(061)信息学部,(081200)计算机科学与技术,(01)计算机系统结构,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：26(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(081200)计算机科学与技术,(02)计算机软件与理论,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：26(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(081200)计算机科学与技术,(03)计算机应用技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：26(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(081200)计算机科学与技术,(04)信息安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：26(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083500)软件工程,(01)软件工程理论、技术与应用,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：14(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083500)软件工程,(02)物联网与嵌入式智能计算,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：14(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083500)软件工程,(03)大数据与信息服务,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：14(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083500)软件工程,(04)网络与信息安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：14(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083500)软件工程,(05)智能媒体技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：14(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083900)网络空间安全,(01)密码学,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：3(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083900)网络空间安全,(02)系统安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：3(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083900)网络空间安全,(03)网络安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：3(不含推免)',6));</script>"
0,北京工业大学,统考,(061)信息学部,(083900)网络空间安全,(04)信息内容安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：3(不含推免)',6));</script>"
0,北京航空航天大学,统考,(006)计算机学院,(081200)计算机科学与技术,(01)计算机系统结构,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：25(不含推免)',6));</script>"
0,北京航空航天大学,统考,(006)计算机学院,(081200)计算机科学与技术,(02)计算机软件与理论,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：25(不含推免)',6));</script>"
0,北京航空航天大学,统考,(006)计算机学院,(081200)计算机科学与技术,(03)计算机应用技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：25(不含推免)',6));</script>"
0,北京航空航天大学,统考,(006)计算机学院,(083500)软件工程,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：20(不含推免)',6));</script>"
0,北京航空航天大学,统考,(021)软件学院,(083500)软件工程,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：7(不含推免)',6));</script>"
0,北京航空航天大学,统考,(006)计算机学院,(083900)网络空间安全,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：3(不含推免)',6));</script>"
