大学,考试方式,学院,专业,研究方向,政治,英语,数学,计算机,网址
合肥工业大学,统考,(010)电子科学与应用物理学院,(0812J1)集成电路与系统,(05)信息显示技术与器件,(101)思想政治理论,(201)英语一,(301)数学一,(831)半导体物理,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10359210100812J1051
合肥工业大学,统考,(010)电子科学与应用物理学院,(0812J1)集成电路与系统,(06)微纳功能材料与器件,(101)思想政治理论,(201)英语一,(301)数学一,(831)半导体物理,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10359210100812J1061
合肥工业大学,统考,(010)电子科学与应用物理学院,(0812J1)集成电路与系统,(07)敏感材料与传感技术,(101)思想政治理论,(201)英语一,(301)数学一,(831)半导体物理,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10359210100812J1071
合肥工业大学,统考,(010)电子科学与应用物理学院,(0812J1)集成电路与系统,(08)微电子机械系统设计与应用,(101)思想政治理论,(201)英语一,(301)数学一,(831)半导体物理,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10359210100812J1081
合肥工业大学,统考,(010)电子科学与应用物理学院,(0812J1)集成电路与系统,(09)微波电路与微波器件,(101)思想政治理论,(201)英语一,(301)数学一,(831)半导体物理,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10359210100812J1091
合肥工业大学,统考,(010)电子科学与应用物理学院,(0812J1)集成电路与系统,(10)多核芯片体系结构,(101)思想政治理论,(201)英语一,(301)数学一,(831)半导体物理,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10359210100812J1101
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(01)并行计算,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200011
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(02)嵌入式系统与片上网络,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200021
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(03)计算机网络,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200031
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(04)数字系统设计自动化,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200041
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(05)智能计算理论与软件,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200051
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(06)计算机图形学与信息可视化,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200061
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(07)可信软件,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200071
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(08)计算机控制技术,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200081
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(09)数据挖掘,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200091
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(10)情感计算,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200101
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(11)信息系统与智能决策,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200111
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(12)计算机视觉,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200121
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(13)密码学,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200131
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(14)网络安全,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200141
合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,(15)信息系统安全,(101)思想政治理论,(201)英语一,(301)数学一,(850)计算机科学与技术学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005081200151
合肥工业大学,统考,(005)计算机与信息学院,(083500)软件工程,(01)复杂系统理论与建模,(101)思想政治理论,(201)英语一,(302)数学二,(848)软件工程学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005083500011
合肥工业大学,统考,(005)计算机与信息学院,(083500)软件工程,(02)软件体系结构,(101)思想政治理论,(201)英语一,(302)数学二,(848)软件工程学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005083500021
合肥工业大学,统考,(005)计算机与信息学院,(083500)软件工程,(03)软件测试与质量保证,(101)思想政治理论,(201)英语一,(302)数学二,(848)软件工程学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005083500031
合肥工业大学,统考,(005)计算机与信息学院,(083500)软件工程,(04)嵌入式软件技术,(101)思想政治理论,(201)英语一,(302)数学二,(848)软件工程学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005083500041
合肥工业大学,统考,(005)计算机与信息学院,(083500)软件工程,(05)信息系统项目管理,(101)思想政治理论,(201)英语一,(302)数学二,(848)软件工程学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005083500051
合肥工业大学,统考,(005)计算机与信息学院,(083500)软件工程,(06)面向服务的软件工程方法,(101)思想政治理论,(201)英语一,(302)数学二,(848)软件工程学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005083500061
合肥工业大学,统考,(005)计算机与信息学院,(083500)软件工程,(07)云计算与云服务工程,(101)思想政治理论,(201)英语一,(302)数学二,(848)软件工程学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1035921005083500071
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(01)计算机视觉与图象处理,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200011
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(02)数据库与数据挖掘技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200021
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(03)计算机网络与信息安全,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200031
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(04)云计算技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200041
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(05)大数据技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200051
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(06)数字医疗技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200061
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(07)移动计算与智能终端技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200071
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(08)现代计算机体系结构与嵌入式应用,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200081
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(09)多媒体与人机交互技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200091
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(10)软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200101
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(11)机器智能与计算机控制技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200111
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(12)空间感知与计算,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200121
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(13)图形学与增强现实,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200131
厦门大学,统考,(131)计算机科学系,(081200)计算机科学与技术,(14)生物计算与计算生物,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421131081200141
厦门大学,统考,(135)智能科学与技术系,(081200)计算机科学与技术,(15)人工智能应用技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421135081200151
厦门大学,统考,(135)智能科学与技术系,(081200)计算机科学与技术,(16)自然语言处理技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421135081200161
厦门大学,统考,(135)智能科学与技术系,(081200)计算机科学与技术,(17)多媒体信息检索,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421135081200171
厦门大学,统考,(135)智能科学与技术系,(081200)计算机科学与技术,(18)图象与视频处理技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421135081200181
厦门大学,统考,(135)智能科学与技术系,(081200)计算机科学与技术,(19)虚拟现实技术,(101)思想政治理论,(201)英语一,(301)数学一,(875)数据结构与操作系统,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421135081200191
厦门大学,统考,(135)智能科学与技术系,(0812Z1)智能科学与技术,(01)认知逻辑学,(101)思想政治理论,(201)英语一,(301)数学一,(864)人工智能导论,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211350812Z1011
厦门大学,统考,(135)智能科学与技术系,(0812Z1)智能科学与技术,(02)计算语言学,(101)思想政治理论,(201)英语一,(301)数学一,(864)人工智能导论,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211350812Z1021
厦门大学,统考,(135)智能科学与技术系,(0812Z1)智能科学与技术,(03)智能计算方法,(101)思想政治理论,(201)英语一,(301)数学一,(864)人工智能导论,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211350812Z1031
厦门大学,统考,(135)智能科学与技术系,(0812Z1)智能科学与技术,(04)艺术认知与计算,(101)思想政治理论,(201)英语一,(301)数学一,(864)人工智能导论,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211350812Z1041
厦门大学,统考,(135)智能科学与技术系,(0812Z1)智能科学与技术,(05)脑高级功能成像,(101)思想政治理论,(201)英语一,(301)数学一,(864)人工智能导论,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211350812Z1051
厦门大学,统考,(140)软件学院,(083500)软件工程,(01)软件工程管理,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421140083500011
厦门大学,统考,(140)软件学院,(083500)软件工程,(02)信息化管理软件开发,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421140083500021
厦门大学,统考,(140)软件学院,(083500)软件工程,(03)数据挖掘技术及其应用,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421140083500031
厦门大学,统考,(140)软件学院,(083500)软件工程,(04)嵌入式软件系统,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421140083500041
厦门大学,统考,(140)软件学院,(083500)软件工程,(05)网络信息安全技术,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038421140083500051
厦门大学,统考,(140)软件学院,(0835Z1)数字媒体技术,(01)计算机动画,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211400835Z1011
厦门大学,统考,(140)软件学院,(0835Z1)数字媒体技术,(02)计算机游戏,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211400835Z1021
厦门大学,统考,(140)软件学院,(0835Z1)数字媒体技术,(03)虚拟现实技术,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211400835Z1031
厦门大学,统考,(140)软件学院,(0835Z1)数字媒体技术,(04)流媒体技术,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211400835Z1041
厦门大学,统考,(140)软件学院,(0835Z1)数字媒体技术,(05)海量媒体存储与管理,(101)思想政治理论,(201)英语一,(301)数学一,(865)专业基础（数据结构与软件工程）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10384211400835Z1051
福州大学,统考,(003)数学与计算机科学（软件）学院,(081202)计算机软件与理论,(01)数据库系统,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081202011
福州大学,统考,(003)数学与计算机科学（软件）学院,(081202)计算机软件与理论,(02)分布式协同处理软件技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081202021
福州大学,统考,(003)数学与计算机科学（软件）学院,(081202)计算机软件与理论,(03)软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081202031
福州大学,统考,(003)数学与计算机科学（软件）学院,(081202)计算机软件与理论,(04)并行处理与高性能计算,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081202041
福州大学,统考,(003)数学与计算机科学（软件）学院,(081202)计算机软件与理论,(05)智能计算技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081202051
福州大学,统考,(003)数学与计算机科学（软件）学院,(081202)计算机软件与理论,(06)数学图像处理软件技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081202061
福州大学,统考,(003)数学与计算机科学（软件）学院,(081201)计算机系统结构,(01)计算机网络技术及其应用,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081201011
福州大学,统考,(003)数学与计算机科学（软件）学院,(081201)计算机系统结构,(02)网络计算与网络内容分析,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081201021
福州大学,统考,(003)数学与计算机科学（软件）学院,(081201)计算机系统结构,(03)多媒体数据检索与分析,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081201031
福州大学,统考,(003)数学与计算机科学（软件）学院,(081201)计算机系统结构,(04)嵌入式系统与物联网,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081201041
福州大学,统考,(003)数学与计算机科学（软件）学院,(081201)计算机系统结构,(05)网络与信息安全,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081201051
福州大学,统考,(003)数学与计算机科学（软件）学院,(081203)计算机应用技术,(01)算法设计与分析,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081203011
福州大学,统考,(003)数学与计算机科学（软件）学院,(081203)计算机应用技术,(02)计算智能,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081203021
福州大学,统考,(003)数学与计算机科学（软件）学院,(081203)计算机应用技术,(03)网络与智能信息技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081203031
福州大学,统考,(003)数学与计算机科学（软件）学院,(081203)计算机应用技术,(04)数据挖掘技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081203041
福州大学,统考,(003)数学与计算机科学（软件）学院,(081203)计算机应用技术,(05)多媒体技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081203051
福州大学,统考,(003)数学与计算机科学（软件）学院,(081203)计算机应用技术,(06)图形图像处理技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081203061
福州大学,统考,(003)数学与计算机科学（软件）学院,(081203)计算机应用技术,(07)人工智能,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003081203071
福州大学,统考,(003)数学与计算机科学（软件）学院,(0812Z1)信息安全,(01)密码理论及应用技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10386210030812Z1011
福州大学,统考,(003)数学与计算机科学（软件）学院,(0812Z1)信息安全,(02)信息对抗与网络特殊安全,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10386210030812Z1021
福州大学,统考,(003)数学与计算机科学（软件）学院,(0812Z1)信息安全,(03)内容安全与网络行为分析,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10386210030812Z1031
福州大学,统考,(003)数学与计算机科学（软件）学院,(0812Z1)信息安全,(04)云计算与物联网安全,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10386210030812Z1041
福州大学,统考,(003)数学与计算机科学（软件）学院,(0812Z1)信息安全,(05)可信计算与可信软件安全,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10386210030812Z1051
福州大学,统考,(003)数学与计算机科学（软件）学院,(0812Z1)信息安全,(06)大数据分析与安全,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10386210030812Z1061
福州大学,统考,(003)数学与计算机科学（软件）学院,(083500)软件工程,(01)软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003083500011
福州大学,统考,(003)数学与计算机科学（软件）学院,(083500)软件工程,(02)软件体系结构,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003083500021
福州大学,统考,(003)数学与计算机科学（软件）学院,(083500)软件工程,(03)软件项目管理,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003083500031
福州大学,统考,(003)数学与计算机科学（软件）学院,(083500)软件工程,(04)嵌入式软件及其应用,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003083500041
福州大学,统考,(003)数学与计算机科学（软件）学院,(083500)软件工程,(05)数据库技术与数据挖掘,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003083500051
福州大学,统考,(003)数学与计算机科学（软件）学院,(083500)软件工程,(06)智能处理技术,(101)思想政治理论,(201)英语一,(301)数学一,(863)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1038621003083500061
南昌大学,统考,(010)信息工程学院,(081200)计算机科学与技术,(01)模式识别、人工智能及其应用,(101)思想政治理论,(201)英语一,(301)数学一,(829)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1040321010081200011
南昌大学,统考,(010)信息工程学院,(081200)计算机科学与技术,(02)图形图像处理,(101)思想政治理论,(201)英语一,(301)数学一,(829)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1040321010081200021
南昌大学,统考,(010)信息工程学院,(081200)计算机科学与技术,(03)计算机网络、网络空间与信息安全,(101)思想政治理论,(201)英语一,(301)数学一,(829)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1040321010081200031
南昌大学,统考,(010)信息工程学院,(081200)计算机科学与技术,(04)信息系统与数据工程,(101)思想政治理论,(201)英语一,(301)数学一,(829)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1040321010081200041
南昌大学,统考,(010)信息工程学院,(081200)计算机科学与技术,(05)机器学习与智能信息处理,(101)思想政治理论,(201)英语一,(301)数学一,(829)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1040321010081200051
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(01)计算机图形学与可视化,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200011
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(02)人机交互与虚拟现实,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200021
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(03)数字媒体技术与艺术,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200031
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(04)软件与数据工程,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200041
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(05)几何设计与信息可视化,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200051
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(06)媒体计算与图形学,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200061
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(07)信息检索与知识发现,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200071
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(08)机器学习与数据挖掘,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200081
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(09)智能计算理论与技术,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200091
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(10)大数据管理与分析,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200101
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(11)软件设计与测试,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200111
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(12)网络与信息安全,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200121
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(13)系统安全与隐私保护,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200131
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(14)嵌入式系统,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200141
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(15)计算机网络,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200151
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(16)数据与知识工程,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200161
山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,(17)人工智能,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221047081200171
山东大学,统考,(090)山东大学（威海）,(081200)计算机科学与技术,(01)分布式计算与软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(851)计算机基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1042221090081200011
